"","CSIScontractID","Action.Obligation","LastCurrentCompletionDate","MinOfSignedDate","MaxOfSignedDate","MinOfEffectiveDate","IsClosed","MaxClosedDate","ObligatedAfterMaxClosedDate","ObligatedThroughMaxClosedDate","isDefaultOrCause","ObligatedBeforeMaxTerminatedDate","ObligatedOnMaxTerminatedDate","ObligatedAfterMaxTerminatedDate","MaxTerminatedDate","StartFY","Term","ThroughTerm","PostTermFloor0","PreTermFloor1","TermPct","NoPreTermObl","TermPctCat","TermPartial","TermPctCat3","FirstDayTerm","PreTermLength","PostTermSignedLength","PostTermCurrentLength","Include2015"
"884",18189952,86551,2018-02-02,2010-02-02,2018-01-03,2010-02-02,1,2018-01-03,0,86551,"0",27016,59535,0,2018-01-03,2010,"Terminated",27016,0,27016,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2892,0,30,"No"
"885",18189967,984090,2017-03-18,2010-02-09,2017-02-16,2010-02-09,1,2017-02-16,0,984090,"0",371728,612362,0,2017-02-16,2010,"Terminated",371728,0,371728,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2564,0,30,"No"
"886",18190007,38160,2017-12-22,2010-02-23,2017-11-23,2010-02-23,1,2017-11-23,0,38160,"0",7632,30528,0,2017-11-23,2010,"Terminated",7632,0,7632,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2830,0,29,"No"
"887",18190037,371049,2018-08-24,2010-03-22,2018-07-25,2010-03-22,1,2018-07-25,0,371049,"0",109794,261255,0,2018-07-25,2010,"Terminated",109794,0,109794,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3047,0,30,"No"
"888",18190055,95933,2018-05-11,2010-03-24,2018-04-11,2010-03-24,1,2018-04-11,0,95933,"0",30659,65274,0,2018-04-11,2010,"Terminated",30659,0,30659,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2940,0,30,"No"
"889",18190090,44388,2017-11-22,2010-03-24,2017-10-22,2010-03-24,1,2017-10-22,0,44388,"0",10854,33534,0,2017-10-22,2010,"Terminated",10854,0,10854,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2769,0,31,"No"
"890",18190097,785717.0938,2017-10-15,2010-04-09,2017-09-15,2010-04-09,1,2017-09-15,0,785717.0938,"0",285486.2813,500230.8125,0,2017-09-15,2010,"Terminated",285486.2813,0,285486.2813,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2716,0,30,"No"
"891",18190171,51331.27,2017-03-11,2010-07-06,2017-02-09,2010-07-06,1,2017-02-09,0,51331.27,"0",17424.27,33907,0,2017-02-09,2010,"Terminated",17424.27,0,17424.27,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2410,0,30,"No"
"892",18190272,110163.98,2018-07-25,2010-08-25,2018-06-25,2010-08-25,1,2018-06-25,0,110163.98,"0",31963.98,78200,0,2018-06-25,2010,"Terminated",31963.98,0,31963.98,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2861,0,30,"No"
"893",18190293,2248075,2017-03-03,2010-06-29,2017-02-01,2010-06-29,1,2017-02-01,0,2248075,"0",692183,1555892,0,2017-02-01,2010,"Terminated",692183,0,692183,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2409,0,30,"No"
"894",18190299,78581.7815,2017-04-08,2010-06-24,2017-03-09,2010-06-24,1,2017-03-09,0,78581.7815,"0",25547.8596,53033.9219,0,2017-03-09,2010,"Terminated",25547.8596,0,25547.8596,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2450,0,30,"No"
"895",18190313,149371.1138,2018-05-06,2010-06-29,2018-04-06,2010-06-29,1,2018-04-06,0,149371.1138,"0",43305.27,106065.8438,0,2018-04-06,2010,"Terminated",43305.27,0,43305.27,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2838,0,30,"No"
"896",18190320,80665,2017-05-05,2010-09-08,2017-04-05,2010-09-08,1,2017-04-05,0,80665,"0",15391,65274,0,2017-04-05,2010,"Terminated",15391,0,15391,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2401,0,30,"No"
"897",18191555,30008.9203,2016-10-22,2007-09-21,2016-10-04,2007-09-21,1,2016-10-04,0,30008.9203,"0",17070.7601,12938.1602,0,2016-10-04,2007,"Terminated",17070.7601,0,17070.7601,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3301,0,18,"No"
"898",18191679,739338.4454,2017-03-26,2007-12-20,2017-02-24,2007-12-20,1,2017-02-24,0,739338.4454,"0",396071.6329,343266.8125,0,2017-02-24,2008,"Terminated",396071.6329,0,396071.6329,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3354,0,30,"No"
"899",18191722,175197.8417,2016-10-18,2008-01-31,2016-12-28,2008-01-31,1,2016-12-28,0,175197.8417,"0",98083.8417,77114,0,2016-12-28,2008,"Terminated",98083.8417,0,98083.8417,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3254,0,-71,"No"
"900",18191749,72126.8696,2018-03-09,2008-03-05,2018-02-09,2008-03-05,1,2018-02-09,0,72126.8696,"0",35050.5298,37076.3398,0,2018-02-09,2008,"Terminated",35050.5298,0,35050.5298,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3628,0,28,"No"
"901",18191750,53992.8603,2018-04-06,2008-04-08,2018-03-07,2008-04-08,1,2018-03-07,0,53992.8603,"0",25616.0205,28376.8398,0,2018-03-07,2008,"Terminated",25616.0205,0,25616.0205,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3620,0,30,"No"
"902",18191861,40379.6288,2017-02-24,2008-09-02,2017-01-25,2008-09-02,1,2017-01-25,0,40379.6288,"0",20040.3495,20339.2793,0,2017-01-25,2008,"Terminated",20040.3495,0,20040.3495,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3067,0,30,"No"
"903",18191981,52627.6307,2017-07-16,2009-01-23,2017-06-16,2009-01-23,1,2017-06-16,0,52627.6307,"0",24204.1502,28423.4805,0,2017-06-16,2009,"Terminated",24204.1502,0,24204.1502,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3066,0,30,"No"
"904",18192183,51595.5298,2016-11-21,2009-03-19,2016-12-20,2009-03-19,1,2016-12-20,0,51595.5298,"0",25139.6997,26455.8301,0,2016-12-20,2009,"Terminated",99803.7309,0,99803.7309,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2833,0,-29,"No"
"905",18192197,41707.7991,2016-10-06,2009-03-24,2017-02-03,2009-03-24,1,2017-02-03,0,41707.7991,"0",20188.68,21519.1191,0,2017-02-03,2009,"Terminated",59438.1488,0,59438.1488,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2873,0,-120,"No"
"906",18192233,54401.4009,2017-06-01,2009-04-10,2017-05-01,2009-04-10,1,2017-05-01,0,54401.4009,"0",24335.94,30065.4609,0,2017-05-01,2009,"Terminated",24335.94,0,24335.94,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2943,0,31,"No"
"907",18192716,45729.5501,2016-10-29,2010-06-23,2016-10-06,2010-06-23,1,2016-10-06,0,45729.5501,"0",17639.2298,28090.3203,0,2016-10-06,2010,"Terminated",17639.2298,0,17639.2298,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2297,0,23,"No"
"908",18187412,111476,2018-07-15,2007-03-21,2018-09-25,2007-03-21,1,2018-09-25,0,111476,"0",45731,65745,0,2018-09-25,2007,"Terminated",51424,0,51424,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",4206,0,-72,"No"
"909",18187542,216141.5753,2017-04-08,2007-03-27,2017-03-09,2007-03-27,1,2017-03-09,0,216141.5753,"0",121522.6925,94618.8828,0,2017-03-09,2007,"Terminated",121522.6925,0,121522.6925,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3635,0,30,"No"
"910",18187663,202058,2018-05-26,2007-06-04,2018-04-26,2007-06-04,1,2018-04-26,0,202058,"0",189909,12149,0,2018-04-26,2007,"Terminated",189909,0,189909,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3979,0,30,"No"
"911",18187718,172499.0899,2017-05-26,2007-06-20,2017-04-26,2007-06-20,1,2017-04-26,0,172499.0899,"0",101567.0508,70932.0391,0,2017-04-26,2007,"Terminated",101567.0508,0,101567.0508,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3598,0,30,"No"
"912",18187729,67018.2402,2017-03-15,2007-07-03,2017-02-13,2007-07-03,1,2017-02-13,0,67018.2402,"0",95411,-28392.7598,0,2017-02-13,2007,"Terminated",95411,0,95411,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",3513,0,30,"No"
"913",18187744,148735.9023,2017-04-22,2007-07-18,2017-03-21,2007-07-18,1,2017-03-21,0,148735.9023,"0",131621.6621,17114.2402,0,2017-03-21,2007,"Terminated",131621.6621,0,131621.6621,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3534,0,32,"No"
"914",18187748,162271,2017-02-05,2007-07-06,2017-01-06,2007-07-06,1,2017-01-06,0,162271,"0",95404,66867,0,2017-01-06,2007,"Terminated",95404,0,95404,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3472,0,30,"No"
"915",18187764,166129.6661,2017-02-25,2007-07-06,2017-01-25,2007-07-06,1,2017-01-25,0,166129.6661,"0",97267.7598,68861.9063,0,2017-01-25,2007,"Terminated",97267.7598,0,97267.7598,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3491,0,31,"No"
"916",18187814,167952,2017-04-20,2007-07-16,2017-03-21,2007-07-16,1,2017-03-21,0,167952,"0",94504,73448,0,2017-03-21,2007,"Terminated",129854,0,129854,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3536,0,30,"No"
"917",18187841,164314.4961,2017-01-27,2007-07-26,2016-12-28,2007-07-26,1,2016-12-28,0,164314.4961,"0",96892.7773,67421.7188,0,2016-12-28,2007,"Terminated",155580.5566,0,155580.5566,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3443,0,30,"No"
"918",18187882,357553.4796,2018-08-23,2007-11-05,2018-07-24,2007-11-05,1,2018-07-24,0,357553.4796,"0",35448.0108,322105.4688,0,2018-07-24,2008,"Terminated",67448.0108,0,67448.0108,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3914,0,30,"No"
"919",18188263,161123.5,2018-05-05,2008-05-29,2018-04-05,2008-05-29,1,2018-04-05,0,161123.5,"0",70338.5,90785,0,2018-04-05,2008,"Terminated",70338.5,0,70338.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3598,0,30,"No"
"920",18188274,59500,2018-08-05,2008-05-29,2018-07-05,2008-05-29,1,2018-07-05,0,59500,"0",26000,33500,0,2018-07-05,2008,"Terminated",26000,0,26000,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3689,0,31,"No"
"921",18188296,172086.4786,2017-10-13,2008-06-13,2017-09-13,2008-06-13,1,2017-09-13,0,172086.4786,"0",79971.6817,92114.7969,0,2017-09-13,2008,"Terminated",79971.6817,0,79971.6817,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3379,0,30,"No"
"922",18188340,118680,2018-08-15,2008-06-27,2018-07-24,2008-06-27,1,2018-07-24,0,118680,"0",50439,68241,0,2018-07-24,2008,"Terminated",50439,0,50439,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3679,0,22,"No"
"923",18188352,151628,2017-12-14,2008-07-01,2017-11-14,2008-07-01,1,2017-11-14,0,151628,"0",110206.5,41421.5,0,2017-11-14,2008,"Terminated",110206.5,0,110206.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3423,0,30,"No"
"924",18188375,1493868.7188,2017-10-06,2008-07-17,2017-09-06,2008-07-17,1,2017-09-06,0,1493868.7188,"0",682012.9063,811855.8125,0,2017-09-06,2008,"Terminated",682012.9063,0,682012.9063,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3338,0,30,"No"
"925",18188394,1174309.0125,2018-05-31,2008-07-18,2018-05-01,2008-07-18,1,2018-05-01,0,1174309.0125,"0",508025.2,666283.8125,0,2018-05-01,2008,"Terminated",563735.2,0,563735.2,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3574,0,30,"No"
"926",18188415,50700,2016-11-01,2008-08-04,2016-10-06,2008-08-04,1,2016-10-06,0,50700,"0",25740,24960,0,2016-10-06,2008,"Terminated",25740,0,25740,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2985,0,26,"No"
"927",18188422,99888,2017-01-28,2008-08-13,2016-12-29,2008-08-13,1,2016-12-29,0,99888,"0",49450,50438,0,2016-12-29,2008,"Terminated",49450,0,49450,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3060,0,30,"No"
"928",18188487,148165,2018-07-19,2008-10-02,2018-06-19,2008-10-02,1,2018-06-19,0,148165,"0",63261,84904,0,2018-06-19,2009,"Terminated",63261,0,63261,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3547,0,30,"No"
"929",18188517,166766.3018,2017-03-12,2008-10-06,2017-02-10,2008-10-06,1,2017-02-10,0,166766.3018,"0",64459.0987,102307.2031,0,2017-02-10,2009,"Terminated",64459.0987,0,64459.0987,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3049,0,30,"No"
"930",18188522,115280,2018-07-27,2008-10-02,2018-06-27,2008-10-02,1,2018-06-27,0,115280,"0",48028,67252,0,2018-06-27,2009,"Terminated",48028,0,48028,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3555,0,30,"No"
"931",18188566,108416.5,2018-02-22,2008-10-07,2018-01-22,2008-10-07,1,2018-01-22,0,108416.5,"0",51716.5,56700,0,2018-01-22,2009,"Terminated",51716.5,0,51716.5,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3394,0,31,"No"
"932",18188580,121152,2018-10-17,2008-10-15,2018-09-17,2008-10-15,1,2018-09-17,0,121152,"0",47819,73333,0,2018-09-17,2009,"Terminated",47819,0,47819,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3624,0,30,"No"
"933",18188591,83160,2018-07-21,2008-10-08,2018-06-21,2008-10-08,1,2018-06-21,0,83160,"0",34200,48960,0,2018-06-21,2009,"Terminated",34200,0,34200,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3543,0,30,"No"
"934",18188672,141154,2017-04-01,2008-10-30,2017-03-02,2008-10-30,1,2017-03-02,0,141154,"0",68067,73087,0,2017-03-02,2009,"Terminated",68067,0,68067,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3045,0,30,"No"
"935",18188678,39861,2017-01-18,2008-11-05,2016-12-19,2008-11-05,1,2016-12-19,0,39861,"0",19206,20655,0,2016-12-19,2009,"Terminated",45148.0781,0,45148.0781,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2966,0,30,"No"
"936",18188696,93572.9988,2018-04-14,2008-12-01,2018-03-15,2008-12-01,1,2018-03-15,0,93572.9988,"0",40678.53,52894.4688,0,2018-03-15,2009,"Terminated",40678.53,0,40678.53,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3391,0,30,"No"
"937",18188714,128391.6602,2017-03-12,2008-12-17,2017-02-10,2008-12-17,1,2017-02-10,0,128391.6602,"0",56239.0899,72152.5703,0,2017-02-10,2009,"Terminated",56239.0899,0,56239.0899,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2977,0,30,"No"
"938",18188743,227214.0002,2018-06-03,2009-02-03,2018-05-04,2009-02-03,1,2018-05-04,0,227214.0002,"0",278841.59,-51627.5898,0,2018-05-04,2009,"Terminated",278841.59,0,278841.59,0,"Some Net $s Pre-Term.","[0]+No Last Day Spend","Complete Termination","Term Ends Spend","No",3377,0,30,"No"
"939",18188778,143788.3899,2017-04-12,2009-01-22,2017-03-13,2009-01-22,1,2017-03-13,0,143788.3899,"0",71053.3899,72735,0,2017-03-13,2009,"Terminated",71053.3899,0,71053.3899,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2972,0,30,"No"
"940",18188877,96068.459,2017-06-29,2009-02-18,2017-05-29,2009-02-18,1,2017-05-29,0,96068.459,"0",43495.2598,52573.1992,0,2017-05-29,2009,"Terminated",43495.2598,0,43495.2598,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3022,0,31,"No"
"941",18188912,68862,2017-10-13,2009-03-04,2017-09-13,2009-03-04,1,2017-09-13,0,68862,"0",36292,32570,0,2017-09-13,2009,"Terminated",36292,0,36292,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3115,0,30,"No"
"942",18188935,76876,2017-05-12,2009-04-02,2017-04-12,2009-04-02,1,2017-04-12,0,76876,"0",24406,52470,0,2017-04-12,2009,"Terminated",24406,0,24406,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2932,0,30,"No"
"943",18188939,92827.23,2017-05-05,2009-03-11,2017-04-05,2009-03-11,1,2017-04-05,0,92827.23,"0",64507.23,28320,0,2017-04-05,2009,"Terminated",64507.23,0,64507.23,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2947,0,30,"No"
"944",18188983,37998.97,2017-03-04,2009-05-11,2017-02-02,2009-05-11,1,2017-02-02,0,37998.97,"0",13363.97,24635,0,2017-02-02,2009,"Terminated",13363.97,0,13363.97,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2824,0,30,"No"
"945",18189034,122670.3663,2017-04-08,2009-05-27,2017-03-09,2009-05-27,1,2017-03-09,0,122670.3663,"0",54065.8897,68604.4766,0,2017-03-09,2009,"Terminated",54065.8897,0,54065.8897,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2843,0,30,"No"
"946",18189124,50076,2018-05-17,2009-04-30,2018-04-17,2009-04-30,1,2018-04-17,0,50076,"0",19188,30888,0,2018-04-17,2009,"Terminated",19188,0,19188,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3274,0,30,"No"
"947",18189246,24860,2018-09-06,2009-06-04,2018-08-07,2009-06-04,1,2018-08-07,0,24860,"0",9040,15820,0,2018-08-07,2009,"Terminated",9040,0,9040,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3351,0,30,"No"
"948",18189380,95299,2017-05-21,2009-11-05,2017-04-21,2009-11-05,1,2017-04-21,0,95299,"0",36493,58806,0,2017-04-21,2010,"Terminated",36493,0,36493,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2724,0,30,"No"
"949",18189381,145973.9588,2017-01-05,2009-07-15,2016-12-06,2009-07-15,1,2016-12-06,0,145973.9588,"0",42131.1697,103842.7891,0,2016-12-06,2009,"Terminated",42131.1697,0,42131.1697,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2701,0,30,"No"
"950",18189396,60651,2018-03-11,2009-07-17,2018-02-11,2009-07-17,1,2018-02-11,0,60651,"0",23166,37485,0,2018-02-11,2009,"Terminated",23166,0,23166,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3131,0,28,"No"
"951",18189452,49648,2018-08-30,2009-07-30,2018-07-31,2009-07-30,1,2018-07-31,0,49648,"0",17632,32016,0,2018-07-31,2009,"Terminated",17632,0,17632,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3288,0,30,"No"
"952",18189512,53040,2018-03-15,2009-08-21,2018-02-15,2009-08-21,1,2018-02-15,0,53040,"0",19240,33800,0,2018-02-15,2009,"Terminated",19240,0,19240,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3100,0,28,"No"
"953",18189547,1534949,2018-05-09,2009-09-17,2018-04-09,2009-09-17,1,2018-04-09,0,1534949,"0",374075,1160874,0,2018-04-09,2009,"Terminated",374075,0,374075,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3126,0,30,"No"
"954",18189549,101176.5591,2017-01-26,2009-09-08,2016-12-27,2009-09-08,1,2016-12-27,0,101176.5591,"0",45377.52,55799.0391,0,2016-12-27,2009,"Terminated",45377.52,0,45377.52,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2667,0,30,"No"
"955",18189607,61880,2018-07-20,2009-10-13,2018-06-20,2009-10-13,1,2018-06-20,0,61880,"0",21420,40460,0,2018-06-20,2010,"Terminated",21420,0,21420,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3172,0,30,"No"
"956",18189643,82128,2017-03-25,2009-11-18,2017-02-23,2009-11-18,1,2017-02-23,0,82128,"0",20768,61360,0,2017-02-23,2010,"Terminated",20768,0,20768,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2654,0,30,"No"
"957",18189658,103921.4297,2017-06-09,2009-11-24,2017-05-09,2009-11-24,1,2017-05-09,0,103921.4297,"0",39414.2305,64507.1992,0,2017-05-09,2010,"Terminated",39414.2305,0,39414.2305,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2723,0,31,"No"
"958",18189659,79195.0986,2017-03-29,2009-12-04,2017-02-27,2009-12-04,1,2017-02-27,0,79195.0986,"0",21017.54,58177.5586,0,2017-02-27,2010,"Terminated",21017.54,0,21017.54,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2642,0,30,"No"
"959",18189689,94716,2017-02-11,2010-08-25,2017-01-12,2010-08-25,1,2017-01-12,0,94716,"0",19388,75328,0,2017-01-12,2010,"Terminated",19388,0,19388,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",2332,0,30,"No"
"960",18189765,80447,2018-06-03,2009-12-15,2018-05-04,2009-12-15,1,2018-05-04,0,80447,"0",27450,52997,0,2018-05-04,2010,"Terminated",86620,0,86620,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3062,0,30,"No"
"961",18189776,587020,2018-05-17,2009-12-15,2018-04-17,2009-12-15,1,2018-04-17,0,587020,"0",191680,395340,0,2018-04-17,2010,"Terminated",198817,0,198817,0,"Some Net $s Pre-Term.","[0]+Last Day Spend","Complete Termination","Last Day Spend","No",3045,0,30,"No"
