fiscal_year	OCO_GF	productorservicecode	ProductOrServiceCode1L	IsRnDdefenseSystem	CFTE_Rate_1year	CFTE_Factor_1year	CFTE_Factor_1yearP4	CFTE_Factor_1yearP4avg	CFTE_Factor_1yearP1	CFTE_Factor_1yearP1avg
1997	OCO	AR21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	OCO	AR35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	OCO	AR91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	OCO	AZ14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	OCO	AZ17	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	GF	AC14	A	1	453089.23091871	2.33323426666667E-06	NULL	2.33323426666667E-06	NULL	4.23285216E-06
1998	GF	AC23	A	1	293601.683459486	3.492127875E-06	NULL	3.492127875E-06	NULL	4.23285216E-06
1998	GF	AC54	A	1	309001.461336439	3.502029575E-06	NULL	3.502029575E-06	NULL	4.23285216E-06
1998	GF	AD31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AD52	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AD97	A	0	308316.173294238	3.64669965E-06	NULL	3.64669965E-06	NULL	4.0214881E-06
1998	GF	AE35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AH32	A	0	248643.522883398	4.2332772E-06	NULL	4.2332772E-06	NULL	4.0214881E-06
1998	GF	AH35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AH95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AR25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AR33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AS45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	AS91	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1998	GF	M182	M	0	102181.880394722	9.97083108E-06	NULL	NULL	NULL	9.97083108E-06
1998	OCO	AC15	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1998	OCO	AC17	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1998	OCO	AC31	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1998	OCO	AC97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AD32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AD44	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AD47	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AG51	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AJ44	A	0	187385.2618	5.336599E-06	NULL	5.336599E-06	NULL	4.0827012E-06
1998	OCO	AP52	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AR33	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AR41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	AS45	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1998	OCO	C118	C	0	84417.9998736098	1.301490014E-05	NULL	NULL	NULL	1.301490014E-05
1999	GF	AB91	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AC21	A	1	228782.915550584	4.48753268E-06	NULL	4.48753268E-06	NULL	4.23285216E-06
1999	GF	AC52	A	1	224516.963684192	5.1544768E-06	NULL	5.1544768E-06	NULL	4.23285216E-06
1999	GF	AC65	A	1	316850.911552759	3.62004856E-06	NULL	3.62004856E-06	NULL	4.23285216E-06
1999	GF	AC67	A	1	363315.538007249	2.778424525E-06	NULL	2.778424525E-06	NULL	4.23285216E-06
1999	GF	AC93	A	1	146861.845800108	7.720414025E-06	NULL	7.720414025E-06	NULL	4.23285216E-06
1999	GF	AC97	A	0	247819.19111816	4.0352E-06	NULL	4.0352E-06	NULL	4.0214881E-06
1999	GF	AD45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AD51	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AD54	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AG47	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AH91	A	0	162923.370184031	6.85183566E-06	NULL	6.85183566E-06	NULL	4.0214881E-06
1999	GF	AJ35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AJ61	A	0	188643.762558344	5.4162988E-06	NULL	5.4162988E-06	NULL	4.0214881E-06
1999	GF	AN13	A	0	259977.776527202	4.2683349E-06	NULL	4.2683349E-06	NULL	4.0214881E-06
1999	GF	AN47	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AN91	A	0	251649.43052151	4.174189075E-06	NULL	4.174189075E-06	NULL	4.0214881E-06
1999	GF	AP21	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AR23	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1999	GF	AZ14	A	0	346081.178763255	3.12071392E-06	NULL	3.12071392E-06	NULL	4.0214881E-06
1999	GF	C118	C	0	265986.337622323	3.88915462E-06	NULL	3.88915462E-06	NULL	3.78726348E-06
1999	OCO	AC35	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1999	OCO	AD45	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AD91	A	0	220856.355874795	4.89776723333333E-06	NULL	4.89776723333333E-06	NULL	4.0827012E-06
1999	OCO	AD94	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AF11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AG47	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AH11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AJ27	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AJ51	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AJ71	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AJ93	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AP91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1999	OCO	AR91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	GF	AC23	A	1	293601.683459486	3.492127875E-06	NULL	3.492127875E-06	NULL	4.23285216E-06
2000	GF	AC33	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
2000	GF	AC43	A	1	365922.058918712	2.8906556E-06	NULL	2.8906556E-06	NULL	4.23285216E-06
2000	GF	AC51	A	1	249834.091291498	4.00434023333333E-06	NULL	4.00434023333333E-06	NULL	4.23285216E-06
2000	GF	AC64	A	1	381110.909829225	2.6684228E-06	NULL	2.6684228E-06	NULL	4.23285216E-06
2000	GF	AC94	A	1	373391.978372064	2.77296E-06	NULL	2.77296E-06	NULL	4.23285216E-06
2000	GF	AD11	A	0	297179.807976823	3.73710476666667E-06	NULL	3.73710476666667E-06	NULL	4.0214881E-06
2000	GF	AD41	A	0	209250.417633628	5.408257075E-06	NULL	5.408257075E-06	NULL	4.0214881E-06
2000	GF	AD61	A	0	411594.544130769	2.70170195E-06	NULL	2.70170195E-06	NULL	4.0214881E-06
2000	GF	AD97	A	0	308316.173294238	3.64669965E-06	NULL	3.64669965E-06	NULL	4.0214881E-06
2000	GF	AE92	A	0	315039.364640884	3.1742065E-06	NULL	3.1742065E-06	NULL	4.0214881E-06
2000	GF	AF11	A	0	306247.211799641	3.68977016666667E-06	NULL	3.68977016666667E-06	NULL	4.0214881E-06
2000	GF	AG22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AH13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AH25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AH33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AJ11	A	0	265567.135425557	3.92353388E-06	NULL	3.92353388E-06	NULL	4.0214881E-06
2000	GF	AJ14	A	0	231606.221484397	4.450509425E-06	NULL	4.450509425E-06	NULL	4.0214881E-06
2000	GF	AN41	A	0	176926.027317356	5.80774446666667E-06	NULL	5.80774446666667E-06	NULL	4.0214881E-06
2000	GF	AN42	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AN93	A	0	192884.456453628	5.5234709E-06	NULL	5.5234709E-06	NULL	4.0214881E-06
2000	GF	AP92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AR10	A	0	209964.001935149	5.16959305E-06	NULL	5.16959305E-06	NULL	4.0214881E-06
2000	GF	AR72	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AR92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AS10	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AS11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AS25	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AS33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AT22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	AT65	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2000	GF	M182	M	0	102181.880394722	9.97083108E-06	NULL	NULL	NULL	9.97083108E-06
2000	OCO	AB97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AC43	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2000	OCO	AC61	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2000	OCO	AC64	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2000	OCO	AC95	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
2000	OCO	AD31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AD47	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AD52	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AE37	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AG32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AH33	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AH35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AJ23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AJ43	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AR14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AR25	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AR71	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AS22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AS91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	AZ15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
2000	OCO	C118	C	0	84417.9998736098	1.301490014E-05	NULL	NULL	NULL	1.301490014E-05
2001	GF	AA23	A	0	356218.4166	2.8072664E-06	NULL	2.8072664E-06	NULL	4.0214881E-06
2001	GF	AB11	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2001	GF	AB13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2001	GF	AB14	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2001	GF	AB22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
2001	GF	AC11	A	1	324814.875123305	3.27404705E-06	NULL	3.27404705E-06	NULL	4.23285216E-06
1995	GF	AD31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AE13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AE35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AG92	A	0	289604.8756	3.4529805E-06	NULL	3.4529805E-06	NULL	4.0214881E-06
1995	GF	AH31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AH95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AJ31	A	0	360719.987077392	4.73943665E-06	NULL	4.73943665E-06	NULL	4.0214881E-06
1995	GF	AJ51	A	0	227036.849755243	5.55306736666667E-06	NULL	5.55306736666667E-06	NULL	4.0214881E-06
1995	GF	AP52	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AR41	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AS12	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AZ17	A	0	231221.676865678	4.3263733E-06	NULL	4.3263733E-06	NULL	4.0214881E-06
1995	OCO	AB91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AC22	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC25	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC31	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC63	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AD12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD22	A	0	368405.328948829	5.836828625E-06	NULL	5.836828625E-06	NULL	4.0827012E-06
1995	OCO	AD35	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD54	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD62	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AE97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AG97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AJ41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AJ42	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AN11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AR15	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AR95	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AS21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	GF	AC32	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1996	GF	AJ34	A	0	279353.018409364	3.5797E-06	NULL	3.5797E-06	NULL	4.0214881E-06
1996	GF	AJ42	A	0	169500.5769576	6.93149456E-06	NULL	6.93149456E-06	NULL	4.0214881E-06
1996	GF	AJ95	A	0	249650.610078136	4.0200034E-06	NULL	4.0200034E-06	NULL	4.0214881E-06
1996	GF	AN62	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1996	GF	AN95	A	0	262834.457582689	4.223451625E-06	NULL	4.223451625E-06	NULL	4.0214881E-06
1996	GF	AP22	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1996	GF	AS23	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1996	GF	AT31	A	0	254825.2809	3.9242574E-06	NULL	3.9242574E-06	NULL	4.0214881E-06
1996	GF	AT42	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1996	OCO	AC13	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1996	OCO	AC24	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1996	OCO	AC45	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1996	OCO	AC92	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1996	OCO	AC94	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1996	OCO	AD14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AD23	A	0	188265.863659438	5.3866159E-06	NULL	5.3866159E-06	NULL	4.0827012E-06
1996	OCO	AD64	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AD91	A	0	220856.355874795	4.89776723333333E-06	NULL	4.89776723333333E-06	NULL	4.0827012E-06
1996	OCO	AH22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AH92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AJ92	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AN12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AN41	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AN91	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AR13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AR21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AR22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AS23	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AT12	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1996	OCO	AZ14	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	GF	AC27	A	1	279968.591771796	3.750721825E-06	NULL	3.750721825E-06	NULL	4.23285216E-06
1997	GF	AC92	A	1	183528.51273225	6.31890286666667E-06	NULL	6.31890286666667E-06	NULL	4.23285216E-06
1997	GF	AC95	A	1	149212.17129788	8.12696255E-06	NULL	8.12696255E-06	NULL	4.23285216E-06
1997	GF	AD23	A	0	243307.299674664	4.115303325E-06	NULL	4.115303325E-06	NULL	4.0214881E-06
1997	GF	AD52	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AD97	A	0	308316.173294238	3.64669965E-06	NULL	3.64669965E-06	NULL	4.0214881E-06
1997	GF	AE35	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AG32	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AH32	A	0	248643.522883398	4.2332772E-06	NULL	4.2332772E-06	NULL	4.0214881E-06
1997	GF	AH95	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AJ24	A	0	251585.200644566	4.201995475E-06	NULL	4.201995475E-06	NULL	4.0214881E-06
1997	GF	AL24	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AP52	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AR15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AR33	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AR41	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AR43	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AR93	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AS45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	AZ15	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1997	GF	M181	M	0	99283.3884118618	1.198910736E-05	NULL	1.198910736E-05	NULL	9.97083108E-06
1997	GF	M182	M	0	102181.880394722	9.97083108E-06	NULL	NULL	NULL	9.97083108E-06
1997	OCO	AC17	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1997	OCO	AC43	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1997	OCO	AC93	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1997	OCO	AD11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	OCO	AD17	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1997	OCO	AD21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	GF	AG85	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AH13	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AJ11	A	0	265567.135425557	3.92353388E-06	NULL	3.92353388E-06	NULL	4.0214881E-06
1995	GF	AN91	A	0	251649.43052151	4.174189075E-06	NULL	4.174189075E-06	NULL	4.0214881E-06
1995	GF	AR34	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AR45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	GF	AR92	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1995	OCO	AC17	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC44	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC67	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC93	A	1	399383.04897813	2.868936875E-06	NULL	NULL	NULL	2.868936875E-06
1995	OCO	AC97	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD31	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AD44	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AE37	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AG32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AG82	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AH32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AJ11	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AJ24	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AP21	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AP22	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AP53	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AR25	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AS32	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	AZ13	A	0	339040.882525701	4.0827012E-06	NULL	NULL	NULL	4.0827012E-06
1995	OCO	C118	C	0	84417.9998736098	1.301490014E-05	NULL	NULL	NULL	1.301490014E-05
1996	GF	AC23	A	1	293601.683459486	3.492127875E-06	NULL	3.492127875E-06	NULL	4.23285216E-06
1996	GF	AC33	A	1	258085.179564219	4.23285216E-06	NULL	NULL	NULL	4.23285216E-06
1996	GF	AC42	A	1	335752.255886389	3.264645325E-06	NULL	3.264645325E-06	NULL	4.23285216E-06
1996	GF	AC93	A	1	146861.845800108	7.720414025E-06	NULL	7.720414025E-06	NULL	4.23285216E-06
1996	GF	AD27	A	0	278379.326258526	3.7393493E-06	NULL	3.7393493E-06	NULL	4.0214881E-06
1996	GF	AD45	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1996	GF	AD61	A	0	411594.544130769	2.70170195E-06	NULL	2.70170195E-06	NULL	4.0214881E-06
1996	GF	AD62	A	0	303487.3328	3.2950304E-06	NULL	3.2950304E-06	NULL	4.0214881E-06
1996	GF	AD63	A	0	299705.862419519	3.3366047E-06	NULL	3.3366047E-06	NULL	4.0214881E-06
1996	GF	AF11	A	0	306247.211799641	3.68977016666667E-06	NULL	3.68977016666667E-06	NULL	4.0214881E-06
1996	GF	AG31	A	0	261499.487277717	4.0214881E-06	NULL	NULL	NULL	4.0214881E-06
1996	GF	AH91	A	0	162923.370184031	6.85183566E-06	NULL	6.85183566E-06	NULL	4.0214881E-06
1996	GF	AJ11	A	0	265567.135425557	3.92353388E-06	NULL	3.92353388E-06	NULL	4.0214881E-06
1996	GF	AN11	A	0	221300.111163135	7.191308375E-06	NULL	7.191308375E-06	NULL	4.0214881E-06
1996	GF	AN94	A	0	201925.450300124	5.02443803333333E-06	NULL	5.02443803333333E-06	NULL	4.0214881E-06
