"","ContractingOfficeCode","obligatedAmount","numberOfContracts","avg_hh_index_obl","avg_hh_index_k"
"8570","SPM4LX",0,2,NA,10000
"8571","SPM4M0",3709408,309,1975.42757142169,1731.28537612872
"8572","SPM4M1",513562241.1939,25441,2448.08866804599,4022.19679526986
"8573","SPM4MG",7504265.75,240,6468.98520745224,6233.57598242723
"8574","SPM4MX",76743,4,10000,10000
"8575","SPM4W1",2103154,236,10000,10000
"8576","SPM500",2442958752.4991,72629,3569.61285534393,2285.19532239779
"8577","SPM510",66000,3,10000,7500
"8578","SPM530",21596992.0481,822,5348.44958103697,3200.71474642736
"8579","SPM540",364941950.6431,8282,6313.66563663309,5911.90139545152
"8580","SPM560",74429490.61,3545,5504.86511687694,6250.61114448945
"8581","SPM570",190612366.5996,4750,6240.93249117418,5792.78765767749
"8582","SPM599",466125,135,2071.11827072186,1785.95003293552
"8583","SPM5A0",24687511.9225,2338,5144.12614052406,4490.91518723671
"8584","SPM5A1",139363020.1581,14148,5063.73419521162,5221.56335630538
"8585","SPM5A2",70715298.4916,5939,5601.76322032317,7026.70750598685
"8586","SPM5A3",10877868,1237,5967.62054870139,6035.92466069363
"8587","SPM5A4",88735360.7892,8940,5431.05438331013,7012.91495488852
"8588","SPM5A5",10262184.5584,977,6454.52334572612,5954.36574498698
"8589","SPM5A6",58517040.2875,5100,5553.50410982479,5927.19193566261
"8590","SPM5A7",75938112.9124,6920,5351.45625786934,5442.78965391723
"8591","SPM5A8",54461661.9527,5577,5295.16374972641,6051.5022661318
"8592","SPM5A9",81543877.701,7666,4124.40164105683,4587.31645206858
"8593","SPM5AA",29191332.8819,3940,4228.20915336878,4699.60881317028
"8594","SPM5AB",30089803.5507,3918,4432.51917199976,5299.07123437783
"8595","SPM5AC",90232158.9964,3362,6777.07455274682,5494.79948877678
"8596","SPM5AG",62351942,380,8465.78827532253,6307.06545679372
"8597","SPM5AX",41406032.9975,1560,6628.20968543195,6540.01663414151
"8598","SPM5AY",77561495.819,6493,5542.44269320426,6517.68753198196
"8599","SPM5AZ",244296878.614,12005,6837.56843739491,5981.56551331587
"8600","SPM5B1",10352138.6515,329,1393.19799088865,1763.72070812056
"8601","SPM5E0",4012640.0132,490,3865.50931064253,2402.63352823682
"8602","SPM5E1",1387231599.1361,24449,6120.93799413752,5240.65681743129
"8603","SPM5E2",22280816.2609,2203,5824.68591976138,5570.12960546446
"8604","SPM5E3",137327,15,3012.80276577603,2839.50617283951
"8605","SPM5E4",93769153.2146,8259,6944.44158453306,6142.78042537941
"8606","SPM5E5",169624,25,3536.4641375697,2177.43261012492
"8607","SPM5E6",672994,29,6682.52906584496,7440
"8608","SPM5E7",44396926.8613,3368,5287.23230882266,5211.25597967463
"8609","SPM5E8",62723482.7358,4388,5999.77867786628,5852.35374202446
"8610","SPM5E9",23313757.2793,2007,5319.73601765784,4822.39674710314
"8611","SPM5EA",99553,5,6288.72865673277,2800
"8612","SPM5EB",975522,46,2062.36445657374,2192.74241522903
"8613","SPM5EC",21472025.0338,822,5533.27365626717,5070.1969532434
"8614","SPM5ED",62860776,638,9716.70674874101,8794.77761229343
"8615","SPM5EE",3847102.125,391,7197.2749964485,8577.67349415532
"8616","SPM5EF",93397208.9937,475,7421.69551533494,7497.44729407874
"8617","SPM5EH",171629,18,2145.83325929477,1525
"8618","SPM5EJ",149902068.8995,11601,7627.98922104142,8183.68207574148
"8619","SPM5EK",58080476.6492,3330,7088.53084854258,7225.11518032538
"8620","SPM5EM",38357959.0084,2196,8075.20692802333,7461.14089121423
"8621","SPM5EN",55219631.8828,28341,6115.74246124958,6496.94849667074
"8622","SPM5EY",31722727.6622,847,8208.57072782533,6114.21091800904
"8623","SPM5L0",637328,23,9704.33422596704,9683.33333333333
"8624","SPM5L1",66961248.5646,4013,5343.36638984546,6701.99025103991
"8625","SPM5L2",153094876.3449,8315,8146.78843926305,8470.37640612491
"8626","SPM5L3",111169322.7205,8894,8187.23530612198,7560.48584249366
"8627","SPM5L4",47892455.7146,3150,4932.82533873709,5820.13904911807
"8628","SPM5L5",75214255.3415,2734,7221.28192908795,7277.18606499255
"8629","SPM5L8",0,1,NA,10000
"8630","SPM5M0",2314364.7402,201,7344.37368013999,5859.48923782456
"8631","SPM5M1",40869707.0981,5171,4769.800760902,5991.63437906888
"8632","SPM5M2",54078255.6727,6565,4314.29058601681,4460.82588098155
"8633","SPM5M3",105129451.7547,7208,7778.6520641847,7663.73601916564
"8634","SPM5M4",123874011.6388,7688,7705.06096974721,7918.44901211652
"8635","SPM5M5",39557363.9853,2388,6667.56541703382,6528.33162663749
"8636","SPM700",367392103.1864,113060,5522.48362512936,5295.95574668052
"8637","SPM701",6420,1,10000,10000
"8638","SPM710",3523248.1777,58,5616.7337808312,3719.56106571491
"8639","SPM720",779791,127,4172.66305075394,3862.99759256987
"8640","SPM730",0,6,NA,1666.66666666667
"8641","SPM740",121066198.1492,6806,4723.38191228354,3487.77600858405
"8642","SPM750",295530974.9654,12349,4735.72733115419,3794.05986061827
"8643","SPM751",350808,218,1304.32465460201,968.50686884088
"8644","SPM760",121142434.8843,6738,3868.64769266196,3771.0251305452
"8645","SPM761",223586,46,6959.94352423103,4788.70781893004
"8646","SPM762",472619,119,2119.31605926991,1869.31503627503
"8647","SPM7A0",398381,33,3491.52983431065,2565.15775034294
"8648","SPM7A1",244961290.0116,13031,4228.86837265939,5393.81625325716
"8649","SPM7A2",67432113.3219,3685,5871.6757035407,5189.36886260706
"8650","SPM7A3",88937795,4413,5389.63141326262,7442.72443999647
"8651","SPM7A4",103446178.3448,4939,3746.61892753655,3862.16473617642
"8652","SPM7A5",161655358.7455,6987,4582.63129069179,4554.1540982349
"8653","SPM7A6",72744252.6036,3810,3807.92099568894,3607.72453627733
"8654","SPM7AG",54636,8,10000,10000
"8655","SPM7AX",65469640.8695,2270,6923.33931689784,4713.36167002968
"8656","SPM7L0",154049186.0289,7748,1325.09006059313,2034.97577355508
"8657","SPM7L1",2401782502.143,103425,2048.60274305714,3192.13076927119
"8658","SPM7L2",1020833874.2761,32701,1305.11211304438,2625.00321680337
"8659","SPM7L3",1156827233.9964,25994,4235.61836985734,2460.34309766379
"8660","SPM7L4",610847226.8586,22990,3333.62624621696,2564.02753556385
"8661","SPM7L5",417455938.1276,17788,3031.63126422532,3521.56199785196
"8662","SPM7L6",81251818.7572,3659,8175.70275285169,7625.92138424792
"8663","SPM7LA",289025207.7863,5569,5047.31606105427,3934.31210687465
"8664","SPM7LX",716053365.8717,39281,4907.73032879445,3876.88519848381
"8665","SPM7M0",182003757.4833,15262,1259.12970896192,2000.17360105035
"8666","SPM7M1",1457319647.8049,119503,2005.14093686146,4205.26621778533
"8667","SPM7M2",746406959.0857,36917,2617.33526117377,3206.81324491023
"8668","SPM7M3",522697265.5795,31145,2839.51439928296,3649.89158146212
"8669","SPM7M4",408582179.5642,24616,3607.88272010049,3881.68938383605
"8670","SPM7M5",582038964.4563,27895,4135.40034505395,3259.95762927786
"8671","SPM7M6",48602365.0203,1986,5010.49099589494,5646.57247482146
"8672","SPM7M7",138117882.5568,10630,6197.47987537888,7808.93281355107
"8673","SPM7M8",492494685.217,26493,3106.34062674828,2870.68997501708
"8674","SPM7M9",738731799.3023,35933,5246.51575550511,4791.82673162511
"8675","SPM7MB",146040042.2211,5128,5993.34232530741,5456.95402505704
"8676","SPM7MC",787186591.057,35748,1182.44240025806,2689.99555256439
"8677","SPM7MX",288826167.4392,19250,4245.00177370455,4302.15521654957
"8678","SPM7W1",220044160.9699,18596,10000,9584.71446688845
"8679","SPM8E0",49574187.6643,4549,1235.99019242241,1726.18634498259
"8680","SPM8E1",10144142366.1972,214737,3838.95165357011,3492.81497913797
"8681","SPM8E2",15975,4,7020.45008706385,6250
"8682","SPM8E3",375074878.6046,7532,5789.71933362913,4941.11498514173
"8683","SPM8E4",3157934.8291,166,1613.07942635366,1831.62898311171
"8684","SPM8E5",136673205.3756,8198,2477.255139087,1805.30296788765
"8685","SPM8E6",682257422.3984,8944,5935.65706925308,3288.33669237297
"8686","SPM8E7",70239733.8904,2949,3164.62233288078,3203.96447143167
"8687","SPM8E8",142850442.4616,6175,2918.94642405891,3512.10611955277
"8688","SPM8E9",90547123.1207,6000,2597.45315809415,3853.82090264785
"8689","SPM8EB",165522337.6921,6629,5228.67354953874,5252.25063590143
"8690","SPM8EC",168587989.1298,1449,6311.00028501095,5172.3276197604
"8691","SPM8ED",572938097.1526,11569,5658.85855848813,6070.89595302565
"8692","SPM8EE",148238893.7167,5240,2174.01200907342,2502.77620423273
"8693","SPM8EF",179537486.764,6432,3293.53704636156,3366.64707849865
"8694","SPM8EG",299858126.4241,6306,6809.35255662413,5917.14707880793
"8695","SPM8EH",152337027.5095,4722,4204.34054105531,3252.23421742445
"8696","SPM8EJ",2315310101.1843,11599,7487.52961084959,6441.4655453608
"8697","SPM8EN",87096752.8251,4205,2576.5085268106,2290.44372856911
"8698","SPM8EP",2604616.3216,73,8423.9163814878,8467.10443436634
"8699","SPM8EQ",72278.3398,2,10000,10000
"8700","SPM8ES",24358783.5593,978,3593.12727518689,2377.47099183521
"8701","SPM8EU",30164537.0815,188,8895.30426945951,8771.75824500818
"8702","SPM900",25335201.2304,796,5274.55505204192,4047.63532164259
"8703","SPM905",890398,94,5439.3965766682,5202.21187342399
"8704","SPM920",23558711,211,5667.84232368039,4726.74402942592
"8705","SPM930",2757886,253,5777.80819862242,5940.84071424754
"8706","SPM935",6679893,2407,2210.02630428735,3576.20660649175
"8707","SPM960",3403048,49,8295.30780439765,5209.05349794239
"8708","SPMHA6",9045631.9379,590,3022.22325647202,2580.98907095804
"8709","SPMHAN",535117.7803,101,2007.14007654938,4543.04928502013
"8710","SPMLW1",44711750.6602,3396,9848.2982240964,9936.79101015758
"8711","SPMTA0",11548,1,10000,10000
"8712","SPMTA6",35471246.2465,2217,1690.96223594411,1200.94840247206
"8713","SPMWA6",7365243.2921,689,3192.4092237437,3331.46557478759
"8714","SPMWAN",7131788.8369,315,1839.31384705623,1252.94832443401
"8715","SPMYM1",184812793.9903,14768,525.303968259478,673.64218401588
"8716","SPMYM2",494446075.4798,32783,186.222231446202,244.524794658032
"8717","SPMYM3",110159493.1292,6906,381.853481056993,850.678612857385
"8718","SPMYM4",94494909.6518,7795,330.898565002775,527.828702790787
"8719","SPRAL1",197085112.0004,958,1809.98646857872,1023.63005507349
"8720","SPRBL1",1660739858.0167,2647,2545.74360226913,946.782347643504
"8721","SPRDL1",4720512126.2323,10018,1221.49450333916,415.772844206572
"8722","SPRHA1",1096360847.9551,3872,8130.38703558635,7695.67595223382
"8723","SPRHA2",4919463.564,71,6513.50512869759,4663.78138156295
"8724","SPRHA3",40487132.5572,271,5587.19735379399,2352.54946261552
"8725","SPRHA4",448751708.7192,1283,4681.92037830742,3156.62440433489
"8726","SPRHA5",55273179.0003,414,3248.42390112167,1455.66437964387
"8727","SPRMM1",3624782777.7625,42298,1676.74878186861,1068.09944592147
"8728","SPRPA1",11874999949.3836,27509,6039.55817872148,4907.35647022967
"8729","SPRRA1",4094057633.3625,5420,3696.63390466834,2484.47262368673
"8730","SPRRA2",534850121.4611,2688,2193.73953945626,1379.37546071368
"8731","SPRTA1",6952682518.1331,12756,3974.90401644217,4090.51352536532
"8732","SPRWA1",2004328209.9906,2177,3494.48187093505,3027.61317572743
"8733","SPRWA8",2001474.1676,25,4202.00847820675,3567.49311294766
"8734","SPW00",5531640.9074,198,2347.93459246771,4325.72611111111
"8735","SQ000",81226050.2242,283,5691.98892546679,3088.11372306024
"8736","SR000",18721934.6301,1236,2183.8851937228,1348.4602269833
"8737","SR100",3518836.7084,230,2249.78660004918,1856.76891740849
"8738","SR420",10851176.5749,591,2603.95354631041,2391.82117100627
"8739","SS000",62051397.8601,563,4222.30880137513,2446.38286837077
"8740","SS001",2107947705.7873,20069,593.709548525772,342.654820163207
"8741","SS300",1231039.0504,67,5548.13509703427,4647.22222222222
"8742","SS40",88272252.116,1323,2115.48943175668,956.347085826703
"8743","SSC00",3263727752.3646,3294,2248.83166466796,697.70674376511
"8744","SSN05A",13502129.3083,222,9304.85194693672,5277.62097874043
"8745","SSR01A",-1600,1,NA,10000
"8746","SSTMN",19462161.8451,909,3057.48583261477,3086.15402528497
"8747","SSU01A",-3517383.5264,22,10000,4648.51851851852
"8748","ST000",-3577542.1344,193,4798.98707438632,3566.44850596154
"8749","STAD00",1859506943.8434,3828,3081.007560759,1536.05109312397
"8750","STRI",29741305.916,1286,1074.99662857927,234.781609119749
"8751","SU000",8917693.55,465,4958.1687612472,2939.56211939431
"8752","SU400",48149343.5386,3087,3137.38056186186,3930.57007424925
"8753","SUK12A",-237556150.3496,299,8524.61028638458,3024.71041865274
"8754","SV000",292802490.3672,4381,2753.75645960291,1591.71223507556
"8755","SW000",1162421.2765,177,4935.33612898987,3545.62249975932
"8756","SW01",5571392317.3711,7432,3967.87402909979,2004.2181632128
"8757","SW010",0,2,NA,5000
"8758","SW02",3907663,45,4278.47333288806,3235.94674556213
"8759","SW800",22967570.109,1532,2254.97298519638,2339.42578290363
"8760","SX000",10227128.5147,311,4953.80048872848,1940.97641090922
"8761","SY000",988498.9889,168,3955.25989535758,3596.78242580428
"8762","SY400",8904550.5871,524,2039.79324024841,2283.40963026161
"8763","SZ230",27959016.2221,1451,2531.2757889261,2865.73234163262
"8764","SZ350",36585762.7846,1965,2459.1583336819,1117.28268731486
"8765","TA000",2967755.9942,68,5190.31178102385,3502.80064014632
"8766","TAFCA",7994090,403,6103.20906139659,4612.0930767616
"8767","TALFL",34120733.9244,1918,4044.65535117762,3120.04659079726
"8768","TAX01",8253186.4128,129,4077.2808173566,1830.41294940719
"8769","TB000",16972497.6157,1113,2846.45207144269,1719.65110494391
"8770","TC",5189017.1907,64,4965.22825781842,3823.03670302283
"8771","TC000",2083225108.4835,4609,2261.31926934628,566.636937663861
"8772","TC100",89319533.5797,3809,2246.92911591038,677.25867908359
"8773","TC120",17866853.3654,1375,2127.90870859602,2598.86086261675
"8774","TCA00",36225070.5247,965,1002.92578081747,620.82639314316
"8775","TD",4503.7002,1,10000,10000
"8776","TD000",33911803.9955,1825,3123.84726328497,2246.24975982003
"8777","TD550",17077203.2641,1076,3861.05148608044,3558.21334679125
"8778","TDGAL",28151508.8226,840,5157.21886997518,3018.81665306195
"8779","TE000",691181990.7751,9032,2649.40678592865,2580.15150889897
"8780","TE201",74649922,662,1513.83513724726,1095.95971167372
"8781","TE707",549893,9,5668.01380833926,6388.88888888889
"8782","TEOAF",210032434.6123,107,6094.10155069214,2675.30482808844
"8783","TEXTX",13904620.4159,2595,6441.16712377893,6132.91983685094
"8784","TF000",851370.1967,88,2165.02815431127,1716.00666410355
"8785","TFMSCD",684920730.2245,2899,1284.06757802873,434.21236577569
"8786","TG525",549938,16,1113.44981976068,1093.75
"8787","TG527",590214,7,2649.84307840743,1428.57142857143
"8788","TG755",155736,2,10000,10000
"8789","TH000",26117972.832,1854,3182.43840637306,1755.71510739164
"8790","TH200",242693099.1607,11635,912.1697966483,806.403113775686
"8791","TH250",1693711.1668,319,2590.38330878887,1227.4357726808
"8792","THAIN",48408574.6338,1734,4260.98327555582,1755.59134364751
"8793","TI400",35968456.4604,2878,1771.65439707821,2083.11656249464
"8794","TK000",39370735.3964,869,3965.1625910575,2565.69464717619
"8795","TK512",130626,3,3349.9932413073,3333.33333333333
"8796","TK513",31843584,253,1608.50482121549,988.877467425013
"8797","TK617",604268,6,10000,10000
"8798","TK619",952199,3,10000,10000
"8799","TK621",859372,4,10000,10000
"8800","TK625",2420266,4,10000,10000
"8801","TK626",5159104,6,10000,10000
"8802","TK629",280719,7,8750.14302728658,8888.88888888889
"8803","TK630",91182,1,10000,10000
"8804","TK688",120913,3,7645.60766268906,7500
"8805","TK695",99649154,841,1885.70021539107,1954.97707619582
"8806","TK722",28886694,374,562.249448271704,304.455954623869
"8807","TK736",32177171,86,9529.42283404903,7013.35606841215
"8808","TK765",722940,8,10000,10000
"8809","TK766",6113839,17,9989.36396399132,9400
"8810","TK90A",8462611,16,6278.14309750924,5733.33333333333
"8811","TL000",4192319.4803,221,3649.52730165289,3497.2363105183
"8812","TL515",18520578,132,2224.86782226005,842.633342522579
"8813","TM01",277609355,670,4628.82287398259,822.86006582587
"8814","TM03",95925808,1226,1214.56293017017,922.502024941224
"8815","TM05",368413000,660,1688.7283534712,255.346882096246
"8816","TM07",163456676,828,2333.7261194345,264.726579336969
"8817","TMICA",42063527.9863,3987,3274.08351690458,2401.29818623033
"8818","TN000",18921253.6769,1910,2502.75147111693,2511.67352945259
"8819","TN517",12219065,821,1111.33303207665,3829.21101067553
"8820","TN518",913464,20,3667.21020183665,4077.70219198791
"8821","TN519",3096631,57,2948.94487913706,2408.57438016529
"8822","TN531",11617961,517,1651.33934560622,1458.60343948933
"8823","TN726",9616250,337,1373.60266208959,877.860007626176
"8824","TN729",39237,1,10000,10000
"8825","TN786",298389,8,8053.92068707371,7812.5
"8826","TN787",96077,3,5014.10529824657,5555.55555555555
"8827","TO400",21625561.579,1345,3201.06373935211,3422.32239587196
"8828","TOPS",13814278.4637,55,7775.71359813577,5797.94778934661
"8829","TQ535",198969,1,10000,10000
"8830","TQ730",6058085,64,6016.41054071484,4669.20477440877
"8831","TR604",51727,1,10000,10000
"8832","TR802",29883876,650,10000,10000
"8833","TR803",18125885,54,3936.0639043044,2197.42063492063
"8834","TR808",4946974,41,7495.41005495578,7369.61451247165
"8835","TRVTX",147586291.7385,993,4406.26256264481,2221.39188368434
"8836","TS001",151787272.2307,2782,1293.13059857717,1827.69524504062
"8837","TS800",25403166.4094,2057,1810.56822598103,1179.60952427473
"8838","TT100",11863632.6598,1059,2736.48915921435,3390.65780297996
"8839","TU100",4900625.7399,470,1920.64502298569,2092.61358758704
"8840","TU150",83148252.8416,3176,1724.27730717421,532.661416526739
"8841","TU460",22798963.1769,1833,2024.44342535531,2086.45927710245
"8842","TUCAZ",1805825,110,5680.1618420998,4814.36582897622
"8843","TX100",17480155.9842,1088,3017.52354857329,2705.96674485235
"8844","TX30A",164198829,1109,2532.20035912825,799.98187283459
"8845","TX800",140479,2,10000,10000
"8846","TX805",35529,1,10000,10000
"8847","TX810",255859,1,10000,10000
"8848","TXNP",27078919.5321,338,3885.75087156345,1192.82607794613
"8849","TZ200",72786310.3784,3999,1131.42722836727,962.420388724576
"8850","UA000",184627906.2143,3488,3426.43032822323,3137.40634233024
"8851","UA00A",328769646.375,739,8175.40200843535,3626.80970289109
"8852","UA00B",429715,9,7190.67044221529,7142.85714285714
"8853","UA00Y",679238,16,3664.99851145099,3167.51700680272
"8854","UA02",28339734,74,4505.58739696555,2888.97005113221
"8855","UA10A",0,1,NA,10000
"8856","UA10B",229033884.5195,1612,6004.74790022281,5081.86116194184
"8857","UA10C",20475132,193,1455.27636619526,435.609617967807
"8858","UA10D",53924555,311,9514.07196674086,9732.05061983471
"8859","UA10F",29672560,405,349.59715626419,304.273328848865
"8860","UB000",37141160.4364,607,3356.65708622302,3461.38256283835
"8861","UC000",245998386.2479,1106,6072.66981615835,3648.16731833461
"8862","UD000",97764338.1696,1737,2830.18006603433,2178.05814650649
"8863","UE000",224982615.3656,1456,5019.11041316268,3364.59989583788
"8864","UE500",4595857,121,978.407276207344,939.846059050166
"8865","UF000",247994264.609,2202,4341.35199861601,2905.46357521246
"8866","UG000",14159180.1274,161,4660.4166046053,6019.63751635857
"8867","UG500",88802923.5077,5573,1012.07260042798,537.135274996544
"8868","UH000",30869340.3008,225,3529.63947051353,3037.02588952808
"8869","UH30A",11067158,225,3519.77780318261,2463.57698619395
"8870","UH30B",12200322,116,8218.48060856446,6963.53152449814
"8871","UH30C",19373810,251,4185.53368142164,3102.77087950611
"8872","UH30J",2366549,60,8004.25653015922,7949.10556815319
"8873","UH500",13750138,182,1613.55818911571,884.66217848086
"8874","UH503",1033485,25,9438.36590522855,9341.56378600823
"8875","UH516",432887,8,6059.31545994296,6122.44897959184
"8876","UJ000",19931455.8125,205,4100.73412220557,4245.9134688287
"8877","UK",1087904,12,4963.63559399344,2500
"8878","UK000",208768847.2703,2640,3056.66382815398,2218.02707346723
"8879","UK560",194234039.2355,5829,1849.82557249993,1384.95600719247
"8880","UL000",24593301.8994,166,5984.20227395128,4286.8766288161
"8881","UM000",35088715.9216,42,4546.44247493153,4760.08028433686
"8882","UN500",12166818.9502,537,2252.00549784001,2163.21740781501
"8883","UN600",1847029,39,3457.50624825331,3216.62887377173
"8884","UN601",10531983,179,3259.05195193719,2010.14333417197
"8885","UN610",704291,1,10000,10000
"8886","UP300",59411658.6874,2602,1623.55173379496,889.468296744461
"8887","UQ000",4284998.9062,2,10000,10000
"8888","UR000",319156358.3994,3643,4186.26998221925,3202.18753987052
"8889","USA01",1318520.1801,52,4493.16280456237,1366.46090534979
"8890","USA02",476943.099,20,6045.1828310523,5042.59259259259
"8891","USA03",749807.9199,48,4374.25676349528,1365.54943373125
"8892","USA04",1917633.7424,181,3861.54691013029,4750.46523995871
"8893","USA06",442785.0896,37,3546.35289459426,2184.90173847317
"8894","USA08",755329.8109,69,1558.34402893411,1193.71336017971
"8895","USA09",172630.5998,25,4119.87340634008,2129.88980716253
"8896","USA10",73282.3993,9,5322.63473182259,5555.55555555555
"8897","USA11",2691495.1704,170,5092.11796045534,3323.16778900112
"8898","USA12",431952.6799,30,5726.29221001334,5648.03804994055
"8899","USA13",550875.1546,36,2835.94991866054,1419.79166666667
"8900","USA14",4062.72,1,10000,10000
"8901","USA16",3758703.914,609,4834.53207615905,6271.93107902601
"8902","USA17",1155651.0401,44,4944.92547184586,3889.27469135802
"8903","USA18",2355929.7148,67,4638.81327280969,4557.94121480922
"8904","USA19",1934756.8389,105,4304.48811842774,1953.96865848726
"8905","USA20",1164788.3485,58,4403.29348374463,3548.86621315193
"8906","USA21",1081810.0503,46,4876.0424536324,1426.07272477402
"8907","USA22",694301.4694,62,4339.67939082563,3489.67974634334
"8908","USA23",73429.8702,10,4079.33309636456,2789.1156462585
"8909","USA24",2126269.2596,173,2531.21191057352,2131.31499835249
"8910","USA25",485977.7972,35,3864.42295562664,2726.32968374727
"8911","USA27",280655.9604,14,5995.82491756174,3081.63265306122
"8912","USA28",27136.68,1,10000,10000
"8913","USA29",714366.8463,38,5737.57420851779,3903.18367346939
"8914","USA30",78173.8196,15,5167.1124693345,3827.47933884298
"8915","USA31",101313.4009,10,5259.88226095972,2993.19727891156
"8916","USA32",8000,1,10000,10000
"8917","USA33",424676.6616,45,5202.13752713848,3633.84323161933
"8918","USA34",114228,1,10000,10000
"8919","USA35",924416.6342,25,6970.91591737435,5459.13580246914
"8920","USA36",727207.0203,23,7657.53089876914,5451.38888888889
"8921","USA37",3600,1,10000,10000
"8922","USA38",1077208.9601,86,2281.87411680462,1177.02881083563
"8923","USA39",1496219.1488,93,2745.78247429264,1239.67440105793
"8924","USA40",308658.5494,28,2994.55344548737,4135.8024691358
"8925","USA41",270450.7713,36,2954.99204517936,1671.87979399518
"8926","USA42",207654.7598,12,4887.85782303828,2777.77777777778
"8927","USA43",517115.4512,22,7127.68161201828,3597.06152433425
"8928","USA44",349980.47,57,1762.20268514739,915.151807414837
"8929","USA45",266347.0597,45,4678.32543556026,3848.90858725762
"8930","USA46",5825,2,10000,10000
"8931","USA47",29396.96,5,10000,8125
"8932","USA48",380600.1499,26,2712.76176513323,1944.16896235078
"8933","USA49",441082.91,18,7866.89693404334,4484.375
"8934","USA50",1030869.3695,21,3436.19435185638,2488.88888888889
"8935","USA51",1301490.3075,106,2675.33936924185,3707.69376181474
"8936","USA52",454022.8719,26,3495.83583480874,2867.48971193416
"8937","USA53",4760713.8205,246,3677.73581743747,3497.38678080877
"8938","USA54",5312180.87,47,5549.11856299146,2270.66666666667
"8939","USA55",99919.0304,7,7589.82849131884,4444.44444444444
"8940","USA56",198565.4756,7,3143.91486648702,1836.73469387755
"8941","USA57",285220.38,18,4164.60597613237,4762.77930823385
"8942","USA58",1629193.4293,39,6166.0134926856,2483.33333333333
"8943","USA59",434559.0068,33,3787.4398514043,1472.47942386831
"8944","USA60",918956.3616,32,3110.94950128162,1471.65532879819
"8945","USA61",1741273.8607,33,8278.01279017031,5854.44444444444
"8946","USA62",353606.3,19,5592.27992984236,4700
"8947","USA63",355659.3874,14,7039.87725916469,1955.55555555556
"8948","USA64",73548.2297,10,6561.88927285404,3750
"8949","USA65",709362.7701,60,2441.36316872691,986.498196765716
"8950","USA67",1040942.6295,58,3021.13637719561,1274.44727891156
"8951","USA68",9300,1,10000,10000
"8952","USA69",892524.122,447,2389.49399594753,5957.53489937282
"8953","USA70",211268.7104,31,4962.57608999165,3557.38454503887
"8954","USA73",455128.64,39,5025.34693124001,1594.21433267587
"8955","USA74",499195.3609,104,4551.7653361624,3694.04398148148
"8956","USA75",1485302.5,74,3447.13239901574,1990.37366729322
"8957","USA76",234122.56,12,5826.44961445299,3266.66666666667
"8958","USA77",886619.8107,41,5874.11066519827,4148.71504157218
"8959","USA78",623017.3468,55,2407.47077668327,1860.93518099017
"8960","USA79",2117811.2879,175,3396.58523833612,2240.64295165353
"8961","USA80",1543068.7855,140,3476.00633149001,2021.37184505975
"8962","USA81",985111.6609,88,1655.02692036335,791.749010634741
"8963","USA82",131217.9199,12,6431.27942912559,3618.51851851852
"8964","USA83",194441.1658,11,6025.16121739053,1239.6694214876
"8965","USA84",31263.7207,1,10000,10000
"8966","USA85",307043.7703,21,4733.39599885378,2634.87339380196
"8967","USA86",1487741.2431,41,4685.37147760329,2758.15959099689
"8968","USA87",220324.3904,24,3519.5647294567,1835.9375
"8969","USA88",393509.2698,32,3134.92255863472,1600.15117157974
"8970","USA89",531593.0052,58,4733.47393025952,1696.62639807813
"8971","USA90",73183.6899,10,1818.8516006133,5679.01234567901
"8972","USA91",32377.4301,17,4652.03845259309,2050.26455026455
"8973","USA93",147143.85,19,1964.35586194636,4222.74695001968
"8974","USA94",265773.2601,31,4475.85360110722,3981.48148148148
"8975","USA95",108898.5896,22,3612.96981733017,2638.88888888889
"8976","USA97",457612.3806,35,4534.00511422526,3179.87789184706
"8977","USA98",1338036.7091,135,4872.93677655632,4324.42681080941
"8978","USHMC",598500,15,6276.26256263822,7278.10650887574
"8979","USHMM",131102.5195,10,2629.52370312272,1200
"8980","USP01",600416.58,38,4054.70379163519,2000.2025462963
"8981","USSAH",11461937,54,2328.30432601339,916.614783858651
"8982","UST01",38031307.2624,899,3467.70074570068,2680.62479859797
"8983","USTDA",124414872.69,1754,5624.69828244733,4674.30795514341
"8984","USUNA",4706265.1309,621,1842.62274387231,1180.80544665681
"8985","USVT00",291243475.9204,239,4997.40158724707,3381.42819282627
"8986","UT000",190500813.3444,3572,2980.22399728022,2583.88211971306
"8987","UT020",591108.4394,107,6076.54216882297,3951.64828790546
"8988","UT040",27437014.4401,1622,1298.46007898647,1240.79731769989
"8989","UT050",2566018.7834,326,2263.5383114239,850.271652751715
"8990","UT060",11407687.0938,920,1904.94844122875,1174.61713114435
"8991","UT080",2514616.0551,302,3770.76555531956,3172.65940547411
"8992","UT951",8269077.7802,189,1470.8541500274,2757.81618082344
"8993","UT952",128476933.5031,4285,1344.0023494295,1044.29301160009
"8994","UTC01",112419.1601,17,7785.0062140616,7243.30357142857
"8995","UTG01",26579.3701,3,7724.95478370758,7500
"8996","UTY01",7548.86,2,10000,10000
"8997","UU000",109716119.3823,878,5053.14249913295,3539.93583826539
"8998","UV700",34911431.5911,2402,3275.65742473925,3996.75709719821
"8999","UW000",1222905,72,5171.98193700483,7102.49820457577
"9000","UY000",383275216.7321,189,7110.48349800873,2615.72163514126
"9001","UY600",18745107.6371,1011,2163.54593021622,1413.24788271592
