"NAICS3","StartCY","def3_HHI_lag1","def3_obl_lag1","def3_ratio_lag1","US3_avg_sal_lag1","annual_action_obligation","annual_count","naics_action_obligation","naics_count","naics_dollar_rank","naics_count_rank","principalnaicscodeText","principalNAICS2DigitCode","principalNAICS3DigitCode","principalNAICS4DigitCode","NAICS_shorthand","NAICS_unabbreviated","CY"
"425",2009,1989.36717802332,7083280.9701,1.06082899204327e-05,46278.6238131843,43346,2,2548137.745,17,95,100,"Wholesale Electronic Markets and Agents and Brokers",42,425,NA,"NA",NA,2008
"425",2011,3495.24316375322,2849459.6994,1.06082899204327e-05,46278.6238131843,23576.3197,5,2548137.745,17,95,100,"Wholesale Electronic Markets and Agents and Brokers",42,425,NA,"NA",NA,2010
"425",2012,3658.29757382561,4708439.6279,1.06082899204327e-05,46278.6238131843,21360.5703,2,2548137.745,17,95,100,"Wholesale Electronic Markets and Agents and Brokers",42,425,NA,"NA",NA,2011
"425",2013,1486.75334986221,1303386.7565,2.03822870561793e-06,48000.3883604833,31787.5,1,2548137.745,17,95,100,"Wholesale Electronic Markets and Agents and Brokers",42,425,NA,"NA",NA,2012
"425",2014,936.330694840902,645970.02,2.03822870561793e-06,48000.3883604833,6000,1,2548137.745,17,95,100,"Wholesale Electronic Markets and Agents and Brokers",42,425,NA,"NA",NA,2013
"441",2008,296.065036109252,114077195.3918,0.000128027486973921,38028.7359503903,3468884.9948,100,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2007
"441",2009,738.502238308658,153729734.1043,0.000128027486973921,38028.7359503903,4025035.5759,102,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2008
"441",2010,1281.43050222151,124193939.5114,0.000128027486973921,38028.7359503903,2893828.9641,67,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2009
"441",2011,294.112010729431,68561090.1073,0.000128027486973921,38028.7359503903,2016623.7722,53,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2010
"441",2012,1127.61568477361,59251608.2214,0.000128027486973921,38028.7359503903,2594870.7167,78,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2011
"441",2013,274.844327270424,27825494.7526,3.20273088220855e-05,41032.2906810417,938975.42,25,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2012
"441",2014,253.579167207986,18562260.8534,3.20273088220855e-05,41032.2906810417,339921.0799,19,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2013
"441",2015,356.337931326528,19552170.7196,3.20273088220855e-05,41032.2906810417,344095.3514,13,16622235.875,457,80,61,"Motor Vehicle and Parts Dealers",44,441,NA,"NA",NA,2014
"442",2008,179.146005303259,18105781.7572,0.000167305195023833,26696.4072060372,1533989.808,73,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2007
"442",2009,749.042349720763,50795421.9587,0.000167305195023833,26696.4072060372,1317581.7733,52,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2008
"442",2010,1045.14905768473,65270850.2612,0.000167305195023833,26696.4072060372,2200966.6778,67,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2009
"442",2011,1370.80416676212,66828999.0344,0.000167305195023833,26696.4072060372,1062810.369,54,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2010
"442",2012,782.934051904615,48733399.9781,0.000167305195023833,26696.4072060372,1451858.2327,50,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2011
"442",2013,476.108852073222,69325045.2994,0.000778430061250419,27046.7136542714,2758312.8491,37,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2012
"442",2014,564.288252452788,31098533.8337,0.000778430061250419,27046.7136542714,3063861.9406,60,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2013
"442",2015,344.939395471936,37831499.4065,0.000778430061250419,27046.7136542714,1298479.7387,46,14687861.3892,439,82,62,"Furniture and Home Furnishings Stores",44,442,NA,"NA",NA,2014
"443",2008,421.860017723874,977062818.1859,0.00896264633203752,23062.8120612642,276729302.9672,677,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2007
"443",2009,504.029970620064,913744848.221,0.00896264633203752,23062.8120612642,180605315.53,492,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2008
"443",2010,385.189696335697,676851750.5609,0.00896264633203752,23062.8120612642,185579842.3807,430,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2009
"443",2011,580.894746597119,650470573.965,0.00896264633203752,23062.8120612642,76765367.3205,390,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2010
"443",2012,447.084144804645,469232449.0045,0.00896264633203752,23062.8120612642,161531797.9348,385,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2011
"443",2013,466.760556076069,553513520.8174,0.00548869317970326,23953.8695452391,70145871.0235,320,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2012
"443",2014,406.511811901469,380383959.1588,0.00548869317970326,23953.8695452391,47464571.9101,279,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2013
"443",2015,1066.84090646816,466257809.848,0.00548869317970326,23953.8695452391,19444605.8253,233,1018266674.8921,3206,30,34,"Electronics and Appliance Stores",44,443,NA,"NA",NA,2014
"444",2008,650.079101324071,146041831.0689,0.000458788975675696,28325.2218471564,729629.5312,55,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2007
"444",2009,647.341959660435,130283413.8599,0.000458788975675696,28325.2218471564,5836212.775,63,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2008
"444",2010,587.223189064917,128954411.1784,0.000458788975675696,28325.2218471564,8482005.5953,54,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2009
"444",2011,716.295358095368,144245797.2439,0.000458788975675696,28325.2218471564,10860867.0369,68,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2010
"444",2012,568.910569050405,113219043.0433,0.000458788975675696,28325.2218471564,10287745.232,53,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2011
"444",2013,687.366241934629,90413305.5836,0.000323899531778269,29301.2284269635,18590352.7283,71,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2012
"444",2014,709.98843917689,82598491.5603,0.000323899531778269,29301.2284269635,10342539.6379,59,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2013
"444",2015,614.997031841123,91480605.6132,0.000323899531778269,29301.2284269635,9888490.02,46,75017842.5566,469,61,58,"Building Material and Garden Equipment and Supplies Dealers",44,444,NA,"NA",NA,2014
"445",2008,796.735560267006,4051830.3284,7.51441656937853e-06,19332.3177094203,75017.9697,12,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2007
"445",2009,1190.1650574496,2520120.4009,7.51441656937853e-06,19332.3177094203,751195.3996,18,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2008
"445",2010,1040.04208618096,5559712.0494,7.51441656937853e-06,19332.3177094203,344441.0612,21,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2009
"445",2011,1831.83443239656,3597856.2909,7.51441656937853e-06,19332.3177094203,105273.1086,11,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2010
"445",2012,3724.44033129397,2425264.3733,7.51441656937853e-06,19332.3177094203,61982.9701,9,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2011
"445",2013,1576.92404322786,3662143.8979,5.90645922273367e-06,21133.1192292252,2994.5,1,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2012
"445",2014,1951.3900619905,3833266.51,5.90645922273367e-06,21133.1192292252,4350,1,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2013
"445",2015,2680.69648693456,3892167.1702,5.90645922273367e-06,21133.1192292252,41296.25,1,1386551.2592,74,98,85,"Food and Beverage Stores",44,445,NA,"NA",NA,2014
"446",2008,7346.06386448974,204700198.1879,0.000874687057454873,26601.1134764919,51154.6998,17,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2007
"446",2009,8105.67865683878,246574918.2118,0.000874687057454873,26601.1134764919,122887.52,20,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2008
"446",2010,9852.30524491486,297415855.739,0.000874687057454873,26601.1134764919,2142258.5657,21,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2009
"446",2011,9841.82828460925,373718975.7916,0.000874687057454873,26601.1134764919,1842655.1877,31,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2010
"446",2012,9870.54359338638,429082121.7076,0.000874687057454873,26601.1134764919,651151.6095,35,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2011
"446",2013,9887.83201464942,502237426.9988,0.00185696789397872,30928.1525497298,173823.97,24,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2012
"446",2014,5211.26838411915,615178574.57,0.00185696789397872,30928.1525497298,820817.75,27,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2013
"446",2015,9706.96186537006,589693526.7,0.00185696789397872,30928.1525497298,695512.5,22,6500261.8027,197,91,77.5,"Health and Personal Care Stores",44,446,NA,"NA",NA,2014
"447",2008,1674.86274908674,2835925.5145,6.2962772620397e-06,16468.7330565125,63281.5206,26,1331336.4204,61,99,88,"Gasoline Stations",44,447,NA,"NA",NA,2007
"447",2009,873.17537530319,2936406.107,6.2962772620397e-06,16468.7330565125,184269.1798,22,1331336.4204,61,99,88,"Gasoline Stations",44,447,NA,"NA",NA,2008
"447",2010,634.39099541323,1248692.4046,6.2962772620397e-06,16468.7330565125,42047.0997,3,1331336.4204,61,99,88,"Gasoline Stations",44,447,NA,"NA",NA,2009
"447",2011,1705.53637091383,2440505.7291,6.2962772620397e-06,16468.7330565125,4957.19,1,1331336.4204,61,99,88,"Gasoline Stations",44,447,NA,"NA",NA,2010
"447",2012,743.966712806036,1917736.445,6.2962772620397e-06,16468.7330565125,221484.7703,5,1331336.4204,61,99,88,"Gasoline Stations",44,447,NA,"NA",NA,2011
"447",2013,967.504789947059,2539290.0895,4.58143679849441e-06,18180.5850995519,815296.66,4,1331336.4204,61,99,88,"Gasoline Stations",44,447,NA,"NA",NA,2012
"448",2008,1695.99314079761,27183079.6821,0.000126053491913321,16335.0806709144,165,2,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2007
"448",2009,2184.22139631509,17419112.2555,0.000126053491913321,16335.0806709144,53056.0301,4,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2008
"448",2010,850.792800499363,13505033.557,0.000126053491913321,16335.0806709144,5483.3901,2,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2009
"448",2011,1353.38828738007,9715871.829,0.000126053491913321,16335.0806709144,143326.8302,5,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2010
"448",2012,1355.58839826333,7329189.5517,0.000126053491913321,16335.0806709144,27568,2,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2011
"448",2013,611.786796116005,3252954.8107,1.39127023950483e-05,16825.843662153,62331.3,5,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2012
"448",2014,982.523665784554,4294084.8656,1.39127023950483e-05,16825.843662153,115311.85,12,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2013
"448",2015,995.672429660543,4925494.3498,1.39127023950483e-05,16825.843662153,12156.1399,5,419398.5403,37,105,98,"Clothing and Clothing Accessories Stores",44,448,NA,"NA",NA,2014
"451",2008,6188.08120267185,245819815.5988,0.00303165680808674,15290.4236158785,492269.6589,35,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2007
"451",2009,4999.86818018022,243429935.5073,0.00303165680808674,15290.4236158785,734560.4148,29,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2008
"451",2010,4235.28281135853,121798777.1465,0.00303165680808674,15290.4236158785,492551.4238,27,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2009
"451",2011,364.619430472758,14724556.6036,0.00303165680808674,15290.4236158785,408189.013,17,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2010
"451",2012,565.952234653609,13689073.2955,0.00303165680808674,15290.4236158785,214001.5137,14,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2011
"451",2013,294.693939324235,7385603.5731,9.30170247181011e-05,17542.7181252606,35318.75,6,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2012
"451",2014,917.384021613294,4298303.0603,9.30170247181011e-05,17542.7181252606,40184.46,10,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2013
"451",2015,637.489720430232,6089301.9108,9.30170247181011e-05,17542.7181252606,73149.01,10,2490224.2442,148,96,79,"Sporting Goods, Hobby, Musical Instrument, and Book Stores",45,451,NA,"NA",NA,2014
"452",2008,4711.79946043829,22422472.0501,3.88538246079595e-05,19690.2720995385,12939806.7325,20,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2007
"452",2009,3577.08925788211,13364333.3541,3.88538246079595e-05,19690.2720995385,23765449.0273,35,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2008
"452",2010,3411.0523836907,24215839.7211,3.88538246079595e-05,19690.2720995385,1352297.6905,17,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2009
"452",2011,4462.28117139519,19991255.2608,3.88538246079595e-05,19690.2720995385,2567172.9097,8,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2010
"452",2012,3200.1303568174,10553894.794,3.88538246079595e-05,19690.2720995385,823961.7497,7,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2011
"452",2013,5328.31029472506,2691879.0962,4.20194601702937e-06,20936.2626288857,677698.64,8,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2012
"452",2014,5461.43040263629,6605994.88,4.20194601702937e-06,20936.2626288857,7340,1,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2013
"452",2015,7100.00243723295,12752784.64,4.20194601702937e-06,20936.2626288857,4124.7,1,42137851.4497,97,70,81,"General Merchandise Stores",45,452,NA,"NA",NA,2014
"453",2008,1638.775940934,164729519.0727,0.00158289934708022,18176.5422513429,3599331.2614,136,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2007
"453",2009,1384.3968025161,98205692.0227,0.00158289934708022,18176.5422513429,2532978.879,76,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2008
"453",2010,2471.46877686293,99722699.6567,0.00158289934708022,18176.5422513429,928520.4891,63,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2009
"453",2011,1491.96159442824,70510989.1337,0.00158289934708022,18176.5422513429,946029.2894,51,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2010
"453",2012,1110.75927330931,36117179.2165,0.00158289934708022,18176.5422513429,1608893.8483,31,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2011
"453",2013,1270.53336945255,33659129.6767,0.000344908987392451,19874.1033063934,983145.49,22,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2012
"453",2014,592.015409443798,14620144.4005,0.000344908987392451,19874.1033063934,333537.43,20,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2013
"453",2015,495.503753864266,9083258.1987,0.000344908987392451,19874.1033063934,142317.8818,10,11074754.569,409,86,64,"Miscellaneous Store Retailers",45,453,NA,"NA",NA,2014
"454",2008,349.811733473934,12902390.113,4.45638330597137e-05,37577.5364373252,1237487.8704,72,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2007
"454",2009,433.48835506567,29402831.3327,4.45638330597137e-05,37577.5364373252,1546692.7223,75,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2008
"454",2010,501.688033308971,21458620.8772,4.45638330597137e-05,37577.5364373252,4006308.7087,61,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2009
"454",2011,568.754571158382,19359694.0921,4.45638330597137e-05,37577.5364373252,6151172.01,68,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2010
"454",2012,862.921423569018,25612821.7981,4.45638330597137e-05,37577.5364373252,1932341.3501,33,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2011
"454",2013,572.326694696451,9632990.6952,2.49685806415056e-05,45208.199517597,527811.6199,12,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2012
"454",2014,1240.71159564037,9379210.7197,2.49685806415056e-05,45208.199517597,1258423.8744,6,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2013
"454",2015,786.825050195084,8070167.5801,2.49685806415056e-05,45208.199517597,82066.2901,9,16742304.4459,336,79,69,"Nonstore Retailers",45,454,NA,"NA",NA,2014
"481",2008,3040.53267880155,3292451338.8565,0.0224568318498532,54626.3988606253,4252008758.928,3236,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2007
"481",2009,2965.92382798377,4503165259.4525,0.0224568318498532,54626.3988606253,4250063437.7502,3886,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2008
"481",2010,2508.25633883225,4087683451.8017,0.0224568318498532,54626.3988606253,6294164471.1149,4314,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2009
"481",2011,1960.43241976099,5080123386.0518,0.0224568318498532,54626.3988606253,5811849204.6968,3448,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2010
"481",2012,1354.87578309531,5296998875.1804,0.0224568318498532,54626.3988606253,3749461362.0068,3053,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2011
"481",2013,856.71614585405,5622432726.5878,0.0310164570495695,59012.9314513862,1736222422.7824,2355,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2012
"481",2014,1410.11925093141,4317883515.6793,0.0310164570495695,59012.9314513862,2023475292.6189,2596,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2013
"481",2015,1654.07414472543,3193304278.9156,0.0310164570495695,59012.9314513862,1690849226.3588,2525,29808094176.2568,25413,6,13,"Air Transportation",48,481,NA,"NA",NA,2014
"482",2008,NA,NA,NA,NA,1849156.6423,16,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2007
"482",2009,NA,NA,NA,NA,131737.7294,8,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2008
"482",2010,NA,NA,NA,NA,123807.4101,6,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2009
"482",2011,NA,NA,NA,NA,270450.65,7,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2010
"482",2012,NA,NA,NA,NA,380303.38,7,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2011
"482",2013,NA,NA,NA,NA,102443.84,5,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2012
"482",2014,NA,NA,NA,NA,10853,1,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2013
"482",2015,NA,NA,NA,NA,408004.5124,5,3276757.1642,55,93,91.5,"Rail Transportation",48,482,NA,"NA",NA,2014
"483",2008,1260.1551746684,1088839743.1149,0.03160932024951,59798.1499269708,1233379434.8923,211,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2007
"483",2009,895.074884210174,1136272616.5549,0.03160932024951,59798.1499269708,241085417.8758,262,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2008
"483",2010,796.943259551828,797270622.6303,0.03160932024951,59798.1499269708,476134047.8441,253,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2009
"483",2011,797.31420666453,1030060277.7468,0.03160932024951,59798.1499269708,2971875983.2693,619,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2010
"483",2012,1797.34664271779,3046690834.0022,0.03160932024951,59798.1499269708,2743357984.8497,622,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2011
"483",2013,1727.95627056942,3378963173.8309,0.0810134675587972,71215.1480097289,1376976880.0227,624,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2012
"483",2014,988.830779759894,2157603238.9266,0.0810134675587972,71215.1480097289,893074855.6879,653,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2013
"483",2015,1077.43109048058,1640128460.3887,0.0810134675587972,71215.1480097289,751670770.9281,540,10687555375.3699,3784,14,31,"Water Transportation",48,483,NA,"NA",NA,2014
"484",2008,1607.60271442138,324220804.6844,0.00148838845814218,38640.1029760803,194460522.0448,1497,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2007
"484",2009,1084.66655092148,421772951.5448,0.00148838845814218,38640.1029760803,236854820.846,1516,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2008
"484",2010,991.158817226121,419834873.2517,0.00148838845814218,38640.1029760803,573334032.5885,1604,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2009
"484",2011,1177.87413489135,764784287.2522,0.00148838845814218,38640.1029760803,438635529.2452,1833,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2010
"484",2012,796.3332650375,612048477.5985,0.00148838845814218,38640.1029760803,137879869.3134,1688,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2011
"484",2013,795.323491419527,270402584.9293,0.00113613010596127,42448.0845894144,133324304.3263,1552,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2012
"484",2014,643.366438961298,187134092.1181,0.00113613010596127,42448.0845894144,137187638.8972,1389,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2013
"484",2015,565.675326888476,220607585.1782,0.00113613010596127,42448.0845894144,89280732.3581,1372,1940957449.6195,12451,24,18,"Truck Transportation",48,484,NA,"NA",NA,2014
"485",2008,260.506576704214,73999842.3244,0.00279618099523171,22126.1448558746,115522912.9235,1407,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2007
"485",2009,231.895082872863,118728746.8803,0.00279618099523171,22126.1448558746,89233690.2706,971,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2008
"485",2010,234.104936911689,119477516.7462,0.00279618099523171,22126.1448558746,134207680.769,878,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2009
"485",2011,253.152896501791,131449448.324,0.00279618099523171,22126.1448558746,136896637.1213,888,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2010
"485",2012,340.628818863847,123609439.8598,0.00279618099523171,22126.1448558746,120304650.2865,838,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2011
"485",2013,425.562425273629,163031247.6706,0.00568306073478837,22773.9550196423,89411986.4456,764,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2012
"485",2014,255.225803146589,104059420.9702,0.00568306073478837,22773.9550196423,71732814.7058,664,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2013
"485",2015,250.318205949323,127798432.1538,0.00568306073478837,22773.9550196423,71863283.7238,820,829173656.2461,7230,34,24,"Transit and Ground Passenger Transportation",48,485,NA,"NA",NA,2014
"486",2008,3513.49709971427,801079.5508,3.11488766034781e-05,87077.8324856617,133881.519,14,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2007
"486",2009,6018.73408222038,490972.109,3.11488766034781e-05,87077.8324856617,719561.5802,15,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2008
"486",2010,3649.573297214,748472.5802,3.11488766034781e-05,87077.8324856617,461624.3586,13,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2009
"486",2011,4831.05367102879,584684.8683,3.11488766034781e-05,87077.8324856617,461474.8546,12,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2010
"486",2012,3493.84801742567,790444.6846,3.11488766034781e-05,87077.8324856617,215743.0885,10,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2011
"486",2013,4649.69569100653,662841.2881,1.8168418646763e-05,107319.750142444,0,1,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2012
"486",2014,6045.93090087866,63688.18,1.8168418646763e-05,107319.750142444,155614.48,3,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2013
"486",2015,3488.16160124738,115734.27,1.8168418646763e-05,107319.750142444,72094.86,1,2219994.7409,69,97,86,"Pipeline Transportation",48,486,NA,"NA",NA,2014
"487",2008,1091.97298651328,361822,0.000147827380149845,26791.5197244321,229760.87,12,1122657.9208,85,100,82,"Scenic and Sightseeing Transportation",48,487,NA,"NA",NA,2007
"487",2009,1824.49132398782,389026.0012,0.000147827380149845,26791.5197244321,149537.3101,14,1122657.9208,85,100,82,"Scenic and Sightseeing Transportation",48,487,NA,"NA",NA,2008
"487",2010,1009.25853554267,430836.9385,0.000147827380149845,26791.5197244321,145685.7004,7,1122657.9208,85,100,82,"Scenic and Sightseeing Transportation",48,487,NA,"NA",NA,2009
"487",2011,1489.1151213979,447754.5006,0.000147827380149845,26791.5197244321,100533.2091,10,1122657.9208,85,100,82,"Scenic and Sightseeing Transportation",48,487,NA,"NA",NA,2010
"487",2012,1387.15690071024,299688.8794,0.000147827380149845,26791.5197244321,160649.0705,12,1122657.9208,85,100,82,"Scenic and Sightseeing Transportation",48,487,NA,"NA",NA,2011
"487",2013,1365.30754337111,411147.7206,0.000132960225737737,29809.7045658013,102900.66,7,1122657.9208,85,100,82,"Scenic and Sightseeing Transportation",48,487,NA,"NA",NA,2012
